order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_net_amount,line_vat_amount,promotion_id
OI0002490,ORD000515,P0042,1,2.0,0.0,2.0,0.0,
OI0002491,ORD000515,P0007,1,0.95,0.0,0.95,0.0,
OI0002492,ORD000515,P0026,2,7.2,0.0,14.4,0.0,
OI0002493,ORD000515,P0020,1,2.6,0.0,2.6,0.0,
OI0002494,ORD000516,P0031,2,2.6,0.0,5.2,0.0,
OI0002495,ORD000516,P0062,4,3.2,0.0,12.8,2.56,
OI0002496,ORD000516,P0035,1,0.95,0.0,0.95,0.0,
OI0002497,ORD000516,P0015,2,2.4,0.0,4.8,0.0,
OI0002498,ORD000516,P0058,2,5.2,0.0,10.4,2.08,
OI0002499,ORD000516,P0028,1,2.3,0.0,2.3,0.0,
OI0002500,ORD000516,P0023,2,1.6,0.0,3.2,0.0,
OI0002501,ORD000517,P0056,1,1.8,0.0,1.8,0.36,
OI0002502,ORD000517,P0017,1,1.3,0.0,1.3,0.0,
OI0002503,ORD000517,P0032,1,3.5,0.0,3.5,0.0,
OI0002504,ORD000517,P0053,1,1.2,0.0,1.2,0.24,
OI0002505,ORD000517,P0012,2,3.2,0.0,6.4,0.0,
OI0002506,ORD000518,P0028,2,2.3,0.0,4.6,0.0,
OI0002507,ORD000518,P0031,1,2.6,0.0,2.6,0.0,
OI0002508,ORD000518,P0057,4,6.5,0.0,26.0,5.2,
OI0002509,ORD000518,P0039,3,5.5,0.0,16.5,0.0,
OI0002510,ORD000519,P0060,2,2.2,0.0,4.4,0.88,
OI0002511,ORD000519,P0048,3,4.8,0.0,14.4,2.88,
OI0002512,ORD000519,P0009,6,3.0,0.0,18.0,0.0,
OI0002513,ORD000519,P0036,2,2.2,0.0,4.4,0.0,
OI0002514,ORD000520,P0008,1,2.1,0.0,2.1,0.0,
OI0002515,ORD000520,P0007,2,0.95,0.0,1.9,0.0,
OI0002516,ORD000520,P0016,1,2.0,0.0,2.0,0.0,
OI0002517,ORD000520,P0020,1,2.6,0.0,2.6,0.0,
OI0002518,ORD000520,P0022,1,2.75,0.0,2.75,0.0,
OI0002519,ORD000520,P0025,1,4.8,0.0,4.8,0.0,
OI0002520,ORD000521,P0030,1,1.7,0.0,1.7,0.0,
OI0002521,ORD000521,P0023,1,1.6,0.0,1.6,0.0,
OI0002522,ORD000521,P0053,3,1.2,0.0,3.6,0.72,
OI0002523,ORD000521,P0060,2,2.2,0.0,4.4,0.88,
OI0002524,ORD000522,P0064,1,1.5,0.0,1.5,0.3,
OI0002525,ORD000522,P0025,4,4.8,1.92,17.28,0.0,PROMO004
OI0002526,ORD000522,P0041,5,2.4,0.0,12.0,0.0,
OI0002527,ORD000522,P0065,2,2.0,0.0,4.0,0.8,
OI0002528,ORD000522,P0021,1,1.9,0.0,1.9,0.0,
OI0002529,ORD000522,P0029,1,6.0,0.0,6.0,0.0,
OI0002530,ORD000522,P0028,3,2.3,0.0,6.9,0.0,
OI0002531,ORD000523,P0020,1,2.6,0.0,2.6,0.0,
OI0002532,ORD000523,P0004,3,1.1,0.0,3.3,0.0,
OI0002533,ORD000523,P0051,1,2.1,0.0,2.1,0.42,
OI0002534,ORD000523,P0057,1,6.5,0.0,6.5,1.3,
OI0002535,ORD000523,P0026,3,7.2,0.0,21.6,0.0,
OI0002536,ORD000523,P0044,2,1.1,0.0,2.2,0.0,
OI0002537,ORD000523,P0062,2,3.2,0.0,6.4,1.28,
OI0002538,ORD000524,P0054,1,1.7,0.0,1.7,0.34,
OI0002539,ORD000524,P0057,1,6.5,0.0,6.5,1.3,
OI0002540,ORD000524,P0005,2,2.0,0.0,4.0,0.0,
OI0002541,ORD000524,P0018,1,1.2,0.0,1.2,0.0,
OI0002542,ORD000524,P0058,3,5.2,0.0,15.6,3.12,
OI0002543,ORD000525,P0017,1,1.3,0.0,1.3,0.0,
OI0002544,ORD000525,P0020,2,2.6,0.0,5.2,0.0,
OI0002545,ORD000525,P0063,2,1.8,0.0,3.6,0.72,
OI0002546,ORD000525,P0008,1,2.1,0.0,2.1,0.0,
OI0002547,ORD000526,P0008,1,2.1,0.0,2.1,0.0,
OI0002548,ORD000526,P0011,1,1.85,0.0,1.85,0.0,
OI0002549,ORD000526,P0061,2,2.6,0.0,5.2,1.04,
OI0002550,ORD000526,P0021,1,1.9,0.0,1.9,0.0,
OI0002551,ORD000526,P0030,1,1.7,0.0,1.7,0.0,
OI0002552,ORD000526,P0010,3,1.1,0.0,3.3,0.0,
OI0002553,ORD000526,P0007,1,0.95,0.0,0.95,0.0,
OI0002554,ORD000527,P0007,4,0.95,0.0,3.8,0.0,
OI0002555,ORD000527,P0063,3,1.8,0.0,5.4,1.08,
OI0002556,ORD000527,P0051,2,2.1,0.0,4.2,0.84,
OI0002557,ORD000527,P0008,4,2.1,0.0,8.4,0.0,
OI0002558,ORD000528,P0013,1,3.8,0.0,3.8,0.0,
OI0002559,ORD000528,P0016,3,2.0,0.0,6.0,0.0,
OI0002560,ORD000528,P0018,1,1.2,0.0,1.2,0.0,
OI0002561,ORD000528,P0029,1,6.0,0.0,6.0,0.0,
OI0002562,ORD000528,P0026,1,7.2,0.0,7.2,0.0,
OI0002563,ORD000528,P0007,3,0.95,0.43,2.42,0.0,PROMO002
OI0002564,ORD000528,P0064,1,1.5,0.0,1.5,0.3,
OI0002565,ORD000528,P0041,1,2.4,0.0,2.4,0.0,
OI0002566,ORD000529,P0011,3,1.85,0.0,5.55,0.0,
OI0002567,ORD000529,P0031,1,2.6,0.0,2.6,0.0,
OI0002568,ORD000529,P0021,3,1.9,0.0,5.7,0.0,
OI0002569,ORD000530,P0063,1,1.8,0.0,1.8,0.36,
OI0002570,ORD000531,P0014,1,2.2,0.0,2.2,0.0,
OI0002571,ORD000531,P0035,3,0.95,0.0,2.85,0.0,
OI0002572,ORD000532,P0052,1,0.9,0.0,0.9,0.18,
OI0002573,ORD000532,P0034,3,1.8,0.0,5.4,0.0,
OI0002574,ORD000532,P0062,1,3.2,0.0,3.2,0.64,
OI0002575,ORD000532,P0021,1,1.9,0.0,1.9,0.0,
OI0002576,ORD000532,P0028,1,2.3,0.0,2.3,0.0,
OI0002577,ORD000533,P0008,1,2.1,0.0,2.1,0.0,
OI0002578,ORD000533,P0042,1,2.0,0.0,2.0,0.0,
OI0002579,ORD000533,P0038,1,0.85,0.0,0.85,0.0,
OI0002580,ORD000533,P0022,4,2.75,0.0,11.0,0.0,
OI0002581,ORD000533,P0045,1,3.0,0.0,3.0,0.6,
OI0002582,ORD000533,P0031,1,2.6,0.0,2.6,0.0,
OI0002583,ORD000533,P0029,3,6.0,0.0,18.0,0.0,
OI0002584,ORD000533,P0061,1,2.6,0.0,2.6,0.52,
OI0002585,ORD000534,P0018,1,1.2,0.0,1.2,0.0,
OI0002586,ORD000534,P0063,2,1.8,0.0,3.6,0.72,
OI0002587,ORD000535,P0039,1,5.5,0.0,5.5,0.0,
OI0002588,ORD000535,P0007,1,0.95,0.0,0.95,0.0,
OI0002589,ORD000535,P0013,3,3.8,0.0,11.4,0.0,
OI0002590,ORD000535,P0026,5,7.2,3.6,32.4,0.0,PROMO004
OI0002591,ORD000535,P0032,2,3.5,0.0,7.0,0.0,
OI0002592,ORD000536,P0064,2,1.5,0.0,3.0,0.6,
OI0002593,ORD000536,P0014,1,2.2,0.0,2.2,0.0,
OI0002594,ORD000536,P0043,1,1.2,0.0,1.2,0.0,
OI0002595,ORD000537,P0016,1,2.0,0.0,2.0,0.0,
OI0002596,ORD000537,P0061,2,2.6,0.0,5.2,1.04,
OI0002597,ORD000537,P0040,2,3.0,0.0,6.0,0.0,
OI0002598,ORD000537,P0005,2,2.0,0.0,4.0,0.0,
OI0002599,ORD000537,P0021,3,1.9,0.0,5.7,0.0,
OI0002600,ORD000538,P0055,1,3.2,0.0,3.2,0.64,
OI0002601,ORD000538,P0017,3,1.3,0.0,3.9,0.0,
OI0002602,ORD000538,P0038,1,0.85,0.0,0.85,0.0,
OI0002603,ORD000538,P0057,1,6.5,0.0,6.5,1.3,
OI0002604,ORD000538,P0060,3,2.2,0.0,6.6,1.32,
OI0002605,ORD000538,P0050,1,1.5,0.0,1.5,0.3,
OI0002606,ORD000539,P0024,3,6.2,1.86,16.74,0.0,PROMO004
OI0002607,ORD000539,P0023,3,1.6,0.0,4.8,0.0,
OI0002608,ORD000539,P0036,1,2.2,0.0,2.2,0.0,
OI0002609,ORD000539,P0009,1,3.0,0.0,3.0,0.0,
OI0002610,ORD000539,P0021,4,1.9,0.0,7.6,0.0,
OI0002611,ORD000539,P0039,1,5.5,0.0,5.5,0.0,
OI0002612,ORD000539,P0014,2,2.2,0.0,4.4,0.0,
OI0002613,ORD000540,P0008,1,2.1,0.0,2.1,0.0,
OI0002614,ORD000540,P0048,2,4.8,0.0,9.6,1.92,
OI0002615,ORD000540,P0066,4,2.6,0.0,10.4,2.08,
OI0002616,ORD000540,P0036,4,2.2,0.0,8.8,0.0,
OI0002617,ORD000540,P0057,3,6.5,0.0,19.5,3.9,
OI0002618,ORD000540,P0037,3,0.75,0.0,2.25,0.0,
OI0002619,ORD000541,P0065,1,2.0,0.0,2.0,0.4,
OI0002620,ORD000541,P0025,1,4.8,0.0,4.8,0.0,
OI0002621,ORD000541,P0031,5,2.6,0.0,13.0,0.0,
OI0002622,ORD000542,P0011,1,1.85,0.0,1.85,0.0,
OI0002623,ORD000542,P0035,1,0.95,0.0,0.95,0.0,
OI0002624,ORD000542,P0019,3,3.2,0.0,9.6,0.0,
OI0002625,ORD000542,P0009,6,3.0,2.7,15.3,0.0,PROMO002
OI0002626,ORD000543,P0010,1,1.1,0.0,1.1,0.0,
OI0002627,ORD000543,P0021,1,1.9,0.0,1.9,0.0,
OI0002628,ORD000543,P0024,1,6.2,0.0,6.2,0.0,
OI0002629,ORD000543,P0037,1,0.75,0.0,0.75,0.0,
OI0002630,ORD000543,P0032,4,3.5,0.0,14.0,0.0,
OI0002631,ORD000543,P0065,1,2.0,0.0,2.0,0.4,
OI0002632,ORD000543,P0052,1,0.9,0.0,0.9,0.18,
OI0002633,ORD000544,P0057,1,6.5,0.0,6.5,1.3,
OI0002634,ORD000544,P0066,1,2.6,0.0,2.6,0.52,
OI0002635,ORD000544,P0037,6,0.75,0.0,4.5,0.0,
OI0002636,ORD000545,P0005,2,2.0,0.0,4.0,0.0,
OI0002637,ORD000545,P0037,3,0.75,0.0,2.25,0.0,
OI0002638,ORD000545,P0052,3,0.9,0.0,2.7,0.54,
OI0002639,ORD000545,P0025,3,4.8,1.44,12.96,0.0,PROMO004
OI0002640,ORD000545,P0040,2,3.0,0.0,6.0,0.0,
OI0002641,ORD000545,P0021,1,1.9,0.0,1.9,0.0,
OI0002642,ORD000546,P0054,2,1.7,0.0,3.4,0.68,
OI0002643,ORD000546,P0037,1,0.75,0.0,0.75,0.0,
OI0002644,ORD000546,P0041,1,2.4,0.0,2.4,0.0,
OI0002645,ORD000546,P0010,1,1.1,0.0,1.1,0.0,
OI0002646,ORD000547,P0060,1,2.2,0.0,2.2,0.44,
OI0002647,ORD000547,P0048,3,4.8,0.0,14.4,2.88,
OI0002648,ORD000547,P0052,2,0.9,0.0,1.8,0.36,
OI0002649,ORD000548,P0055,2,3.2,0.0,6.4,1.28,
OI0002650,ORD000549,P0004,1,1.1,0.0,1.1,0.0,
OI0002651,ORD000549,P0066,3,2.6,0.0,7.8,1.56,
OI0002652,ORD000549,P0014,2,2.2,0.0,4.4,0.0,
OI0002653,ORD000549,P0010,1,1.1,0.0,1.1,0.0,
OI0002654,ORD000549,P0032,1,3.5,0.0,3.5,0.0,
OI0002655,ORD000549,P0064,2,1.5,0.0,3.0,0.6,
OI0002656,ORD000550,P0052,2,0.9,0.0,1.8,0.36,
OI0002657,ORD000550,P0030,1,1.7,0.0,1.7,0.0,
OI0002658,ORD000550,P0005,1,2.0,0.0,2.0,0.0,
OI0002659,ORD000550,P0053,1,1.2,0.0,1.2,0.24,
OI0002660,ORD000551,P0055,2,3.2,0.0,6.4,1.28,
OI0002661,ORD000551,P0044,1,1.1,0.0,1.1,0.0,
OI0002662,ORD000551,P0025,1,4.8,0.0,4.8,0.0,
OI0002663,ORD000551,P0047,1,1.85,0.0,1.85,0.37,
OI0002664,ORD000551,P0024,2,6.2,0.0,12.4,0.0,
OI0002665,ORD000552,P0035,3,0.95,0.0,2.85,0.0,
OI0002666,ORD000552,P0056,6,1.8,0.0,10.8,2.16,
OI0002667,ORD000552,P0024,1,6.2,0.62,5.58,0.0,PROMO004
OI0002668,ORD000552,P0044,3,1.1,0.0,3.3,0.0,
OI0002669,ORD000552,P0026,2,7.2,0.0,14.4,0.0,
OI0002670,ORD000552,P0064,3,1.5,0.0,4.5,0.9,
OI0002671,ORD000553,P0061,1,2.6,0.0,2.6,0.52,
OI0002672,ORD000553,P0052,3,0.9,0.0,2.7,0.54,
OI0002673,ORD000553,P0043,1,1.2,0.0,1.2,0.0,
OI0002674,ORD000553,P0022,1,2.75,0.0,2.75,0.0,
OI0002675,ORD000553,P0024,1,6.2,0.0,6.2,0.0,
OI0002676,ORD000553,P0015,1,2.4,0.0,2.4,0.0,
OI0002677,ORD000553,P0004,4,1.1,0.66,3.74,0.0,PROMO002
OI0002678,ORD000553,P0062,2,3.2,0.0,6.4,1.28,
OI0002679,ORD000553,P0037,2,0.75,0.0,1.5,0.0,
OI0002680,ORD000554,P0038,3,0.85,0.0,2.55,0.0,
OI0002681,ORD000554,P0014,1,2.2,0.0,2.2,0.0,
OI0002682,ORD000555,P0006,1,1.5,0.0,1.5,0.0,
OI0002683,ORD000555,P0012,1,3.2,0.0,3.2,0.0,
OI0002684,ORD000555,P0050,3,1.5,0.0,4.5,0.9,
OI0002685,ORD000555,P0038,2,0.85,0.0,1.7,0.0,
OI0002686,ORD000555,P0051,2,2.1,0.0,4.2,0.84,
OI0002687,ORD000555,P0009,2,3.0,0.0,6.0,0.0,
OI0002688,ORD000556,P0056,2,1.8,0.0,3.6,0.72,
OI0002689,ORD000556,P0012,2,3.2,0.0,6.4,0.0,
OI0002690,ORD000556,P0058,2,5.2,0.0,10.4,2.08,
OI0002691,ORD000556,P0065,1,2.0,0.0,2.0,0.4,
OI0002692,ORD000556,P0048,4,4.8,0.0,19.2,3.84,
OI0002693,ORD000557,P0034,1,1.8,0.0,1.8,0.0,
OI0002694,ORD000557,P0051,2,2.1,0.0,4.2,0.84,
OI0002695,ORD000557,P0058,2,5.2,0.0,10.4,2.08,
OI0002696,ORD000557,P0060,1,2.2,0.0,2.2,0.44,
OI0002697,ORD000557,P0020,1,2.6,0.0,2.6,0.0,
OI0002698,ORD000557,P0041,1,2.4,0.0,2.4,0.0,
OI0002699,ORD000557,P0052,3,0.9,0.0,2.7,0.54,
OI0002700,ORD000558,P0066,1,2.6,0.0,2.6,0.52,
OI0002701,ORD000558,P0005,5,2.0,0.0,10.0,0.0,
OI0002702,ORD000559,P0021,1,1.9,0.0,1.9,0.0,
OI0002703,ORD000559,P0066,2,2.6,0.0,5.2,1.04,
OI0002704,ORD000560,P0009,2,3.0,0.0,6.0,0.0,
OI0002705,ORD000560,P0048,3,4.8,1.15,13.25,2.65,PROMO006
OI0002706,ORD000560,P0030,1,1.7,0.0,1.7,0.0,
OI0002707,ORD000560,P0050,4,1.5,0.48,5.52,1.1,PROMO006
OI0002708,ORD000560,P0021,4,1.9,0.0,7.6,0.0,
OI0002709,ORD000560,P0046,1,1.9,0.0,1.9,0.38,
OI0002710,ORD000560,P0011,3,1.85,0.0,5.55,0.0,
OI0002711,ORD000560,P0013,1,3.8,0.0,3.8,0.0,
OI0002712,ORD000560,P0012,3,3.2,0.0,9.6,0.0,
OI0002713,ORD000561,P0024,4,6.2,0.0,24.8,0.0,
OI0002714,ORD000561,P0004,1,1.1,0.0,1.1,0.0,
OI0002715,ORD000561,P0063,3,1.8,0.0,5.4,1.08,
OI0002716,ORD000561,P0038,3,0.85,0.0,2.55,0.0,
OI0002717,ORD000561,P0040,1,3.0,0.0,3.0,0.0,
OI0002718,ORD000562,P0044,2,1.1,0.0,2.2,0.0,
OI0002719,ORD000562,P0042,1,2.0,0.0,2.0,0.0,
OI0002720,ORD000562,P0034,3,1.8,0.0,5.4,0.0,
OI0002721,ORD000562,P0038,1,0.85,0.0,0.85,0.0,
OI0002722,ORD000562,P0004,4,1.1,0.0,4.4,0.0,
OI0002723,ORD000563,P0025,4,4.8,0.0,19.2,0.0,
OI0002724,ORD000563,P0008,4,2.1,1.26,7.14,0.0,PROMO002
OI0002725,ORD000563,P0066,1,2.6,0.0,2.6,0.52,
OI0002726,ORD000563,P0009,2,3.0,0.9,5.1,0.0,PROMO002
OI0002727,ORD000563,P0041,2,2.4,0.0,4.8,0.0,
OI0002728,ORD000564,P0036,2,2.2,0.44,3.96,0.0,PROMO001
OI0002729,ORD000565,P0039,1,5.5,0.0,5.5,0.0,
OI0002730,ORD000565,P0032,1,3.5,0.0,3.5,0.0,
OI0002731,ORD000565,P0036,5,2.2,0.0,11.0,0.0,
OI0002732,ORD000565,P0029,1,6.0,0.0,6.0,0.0,
OI0002733,ORD000565,P0009,1,3.0,0.0,3.0,0.0,
OI0002734,ORD000565,P0038,1,0.85,0.0,0.85,0.0,
OI0002735,ORD000565,P0065,3,2.0,0.0,6.0,1.2,
OI0002736,ORD000566,P0018,2,1.2,0.0,2.4,0.0,
OI0002737,ORD000566,P0035,2,0.95,0.0,1.9,0.0,
OI0002738,ORD000566,P0045,1,3.0,0.0,3.0,0.6,
OI0002739,ORD000566,P0054,1,1.7,0.0,1.7,0.34,
OI0002740,ORD000566,P0061,2,2.6,0.0,5.2,1.04,
OI0002741,ORD000567,P0063,1,1.8,0.0,1.8,0.36,
OI0002742,ORD000567,P0061,3,2.6,0.0,7.8,1.56,
OI0002743,ORD000567,P0047,1,1.85,0.0,1.85,0.37,
OI0002744,ORD000568,P0047,4,1.85,0.0,7.4,1.48,
OI0002745,ORD000568,P0063,1,1.8,0.0,1.8,0.36,
OI0002746,ORD000568,P0023,2,1.6,0.38,2.82,0.0,PROMO003
OI0002747,ORD000568,P0004,4,1.1,0.0,4.4,0.0,
OI0002748,ORD000568,P0038,2,0.85,0.0,1.7,0.0,
OI0002749,ORD000569,P0018,3,1.2,0.0,3.6,0.0,
OI0002750,ORD000569,P0032,6,3.5,0.0,21.0,0.0,
OI0002751,ORD000569,P0005,1,2.0,0.0,2.0,0.0,
OI0002752,ORD000569,P0017,2,1.3,0.0,2.6,0.0,
OI0002753,ORD000569,P0008,2,2.1,0.0,4.2,0.0,
OI0002754,ORD000569,P0025,1,4.8,0.0,4.8,0.0,
OI0002755,ORD000570,P0042,3,2.0,0.0,6.0,0.0,
OI0002756,ORD000570,P0054,1,1.7,0.0,1.7,0.34,
OI0002757,ORD000570,P0028,1,2.3,0.0,2.3,0.0,
OI0002758,ORD000570,P0008,2,2.1,0.0,4.2,0.0,
OI0002759,ORD000570,P0011,2,1.85,0.0,3.7,0.0,
OI0002760,ORD000570,P0047,1,1.85,0.0,1.85,0.37,
OI0002761,ORD000571,P0047,1,1.85,0.0,1.85,0.37,
OI0002762,ORD000571,P0026,2,7.2,0.0,14.4,0.0,
OI0002763,ORD000571,P0051,4,2.1,0.0,8.4,1.68,
OI0002764,ORD000571,P0055,1,3.2,0.0,3.2,0.64,
OI0002765,ORD000571,P0041,2,2.4,0.0,4.8,0.0,
OI0002766,ORD000572,P0024,5,6.2,0.0,31.0,0.0,
OI0002767,ORD000572,P0044,1,1.1,0.0,1.1,0.0,
OI0002768,ORD000572,P0037,3,0.75,0.0,2.25,0.0,
OI0002769,ORD000572,P0008,5,2.1,0.0,10.5,0.0,
OI0002770,ORD000572,P0035,1,0.95,0.0,0.95,0.0,
OI0002771,ORD000572,P0050,3,1.5,0.0,4.5,0.9,
OI0002772,ORD000573,P0031,1,2.6,0.0,2.6,0.0,
OI0002773,ORD000573,P0006,3,1.5,0.67,3.83,0.0,PROMO002
OI0002774,ORD000573,P0034,1,1.8,0.0,1.8,0.0,
OI0002775,ORD000573,P0055,1,3.2,0.0,3.2,0.64,
OI0002776,ORD000573,P0017,1,1.3,0.0,1.3,0.0,
OI0002777,ORD000573,P0062,5,3.2,0.0,16.0,3.2,
OI0002778,ORD000573,P0048,1,4.8,0.0,4.8,0.96,
OI0002779,ORD000573,P0065,2,2.0,0.0,4.0,0.8,
OI0002780,ORD000574,P0026,1,7.2,0.0,7.2,0.0,
OI0002781,ORD000574,P0036,2,2.2,0.0,4.4,0.0,
OI0002782,ORD000574,P0035,1,0.95,0.0,0.95,0.0,
OI0002783,ORD000574,P0037,5,0.75,0.0,3.75,0.0,
OI0002784,ORD000574,P0050,4,1.5,0.0,6.0,1.2,
OI0002785,ORD000575,P0045,1,3.0,0.0,3.0,0.6,
OI0002786,ORD000575,P0040,4,3.0,0.0,12.0,0.0,
OI0002787,ORD000575,P0022,1,2.75,0.0,2.75,0.0,
OI0002788,ORD000575,P0052,1,0.9,0.0,0.9,0.18,
OI0002789,ORD000576,P0008,1,2.1,0.0,2.1,0.0,
OI0002790,ORD000576,P0058,2,5.2,0.0,10.4,2.08,
OI0002791,ORD000576,P0026,2,7.2,0.0,14.4,0.0,
OI0002792,ORD000577,P0034,4,1.8,0.0,7.2,0.0,
OI0002793,ORD000577,P0051,1,2.1,0.0,2.1,0.42,
OI0002794,ORD000577,P0060,1,2.2,0.0,2.2,0.44,
OI0002795,ORD000577,P0055,3,3.2,0.0,9.6,1.92,
OI0002796,ORD000577,P0025,2,4.8,0.0,9.6,0.0,
OI0002797,ORD000577,P0008,3,2.1,0.0,6.3,0.0,
OI0002798,ORD000578,P0023,3,1.6,0.0,4.8,0.0,
OI0002799,ORD000579,P0026,3,7.2,0.0,21.6,0.0,
OI0002800,ORD000579,P0058,2,5.2,0.0,10.4,2.08,
OI0002801,ORD000579,P0044,1,1.1,0.0,1.1,0.0,
OI0002802,ORD000579,P0021,3,1.9,0.0,5.7,0.0,
OI0002803,ORD000579,P0030,3,1.7,0.0,5.1,0.0,
OI0002804,ORD000579,P0045,1,3.0,0.0,3.0,0.6,
OI0002805,ORD000580,P0023,3,1.6,0.0,4.8,0.0,
OI0002806,ORD000580,P0022,1,2.75,0.0,2.75,0.0,
OI0002807,ORD000580,P0043,5,1.2,0.6,5.4,0.0,PROMO001
OI0002808,ORD000580,P0056,2,1.8,0.0,3.6,0.72,
OI0002809,ORD000581,P0038,2,0.85,0.0,1.7,0.0,
OI0002810,ORD000581,P0054,1,1.7,0.0,1.7,0.34,
OI0002811,ORD000581,P0036,3,2.2,0.0,6.6,0.0,
OI0002812,ORD000581,P0013,2,3.8,0.0,7.6,0.0,
OI0002813,ORD000582,P0025,1,4.8,0.48,4.32,0.0,PROMO004
OI0002814,ORD000582,P0047,4,1.85,0.0,7.4,1.48,
OI0002815,ORD000582,P0032,1,3.5,0.0,3.5,0.0,
OI0002816,ORD000582,P0064,4,1.5,0.0,6.0,1.2,
OI0002817,ORD000582,P0048,2,4.8,0.0,9.6,1.92,
OI0002818,ORD000582,P0043,1,1.2,0.0,1.2,0.0,
OI0002819,ORD000583,P0029,2,6.0,0.0,12.0,0.0,
OI0002820,ORD000583,P0014,4,2.2,0.0,8.8,0.0,
OI0002821,ORD000583,P0004,2,1.1,0.33,1.87,0.0,PROMO002
OI0002822,ORD000583,P0050,4,1.5,0.0,6.0,1.2,
OI0002823,ORD000584,P0006,4,1.5,0.0,6.0,0.0,
OI0002824,ORD000584,P0039,1,5.5,0.0,5.5,0.0,
OI0002825,ORD000584,P0008,5,2.1,0.0,10.5,0.0,
OI0002826,ORD000584,P0061,2,2.6,0.0,5.2,1.04,
OI0002827,ORD000584,P0048,2,4.8,0.0,9.6,1.92,
OI0002828,ORD000584,P0032,2,3.5,0.0,7.0,0.0,
OI0002829,ORD000584,P0045,3,3.0,0.0,9.0,1.8,
OI0002830,ORD000585,P0064,1,1.5,0.0,1.5,0.3,
OI0002831,ORD000585,P0029,3,6.0,1.8,16.2,0.0,PROMO004
OI0002832,ORD000585,P0011,1,1.85,0.0,1.85,0.0,
OI0002833,ORD000585,P0061,3,2.6,0.0,7.8,1.56,
OI0002834,ORD000585,P0041,4,2.4,0.0,9.6,0.0,
OI0002835,ORD000585,P0022,2,2.75,0.0,5.5,0.0,
OI0002836,ORD000586,P0034,5,1.8,0.0,9.0,0.0,
OI0002837,ORD000586,P0061,1,2.6,0.0,2.6,0.52,
OI0002838,ORD000586,P0062,4,3.2,0.0,12.8,2.56,
OI0002839,ORD000586,P0035,2,0.95,0.19,1.71,0.0,PROMO001
OI0002840,ORD000586,P0023,2,1.6,0.0,3.2,0.0,
OI0002841,ORD000586,P0051,2,2.1,0.0,4.2,0.84,
OI0002842,ORD000586,P0046,2,1.9,0.0,3.8,0.76,
OI0002843,ORD000586,P0031,3,2.6,0.0,7.8,0.0,
OI0002844,ORD000586,P0047,2,1.85,0.0,3.7,0.74,
OI0002845,ORD000586,P0011,3,1.85,0.0,5.55,0.0,
OI0002846,ORD000587,P0032,1,3.5,0.0,3.5,0.0,
OI0002847,ORD000587,P0034,2,1.8,0.0,3.6,0.0,
OI0002848,ORD000587,P0005,3,2.0,0.0,6.0,0.0,
OI0002849,ORD000587,P0042,4,2.0,0.0,8.0,0.0,
OI0002850,ORD000587,P0013,1,3.8,0.0,3.8,0.0,
OI0002851,ORD000588,P0032,1,3.5,0.0,3.5,0.0,
OI0002852,ORD000588,P0008,1,2.1,0.0,2.1,0.0,
OI0002853,ORD000588,P0051,3,2.1,0.0,6.3,1.26,
OI0002854,ORD000588,P0015,1,2.4,0.0,2.4,0.0,
OI0002855,ORD000588,P0018,2,1.2,0.0,2.4,0.0,
OI0002856,ORD000589,P0051,2,2.1,0.0,4.2,0.84,
OI0002857,ORD000589,P0041,1,2.4,0.0,2.4,0.0,
OI0002858,ORD000589,P0022,1,2.75,0.0,2.75,0.0,
OI0002859,ORD000589,P0037,2,0.75,0.0,1.5,0.0,
OI0002860,ORD000589,P0014,1,2.2,0.0,2.2,0.0,
OI0002861,ORD000589,P0020,2,2.6,0.0,5.2,0.0,
OI0002862,ORD000589,P0031,1,2.6,0.0,2.6,0.0,
OI0002863,ORD000590,P0035,1,0.95,0.0,0.95,0.0,
OI0002864,ORD000590,P0016,1,2.0,0.0,2.0,0.0,
OI0002865,ORD000590,P0050,3,1.5,0.0,4.5,0.9,
OI0002866,ORD000590,P0058,1,5.2,0.0,5.2,1.04,
OI0002867,ORD000590,P0045,3,3.0,0.0,9.0,1.8,
OI0002868,ORD000590,P0065,2,2.0,0.0,4.0,0.8,
OI0002869,ORD000590,P0061,1,2.6,0.0,2.6,0.52,
OI0002870,ORD000591,P0043,1,1.2,0.0,1.2,0.0,
OI0002871,ORD000591,P0023,6,1.6,0.0,9.6,0.0,
OI0002872,ORD000591,P0013,3,3.8,0.0,11.4,0.0,
OI0002873,ORD000591,P0039,2,5.5,0.0,11.0,0.0,
OI0002874,ORD000591,P0065,1,2.0,0.0,2.0,0.4,
OI0002875,ORD000591,P0035,1,0.95,0.0,0.95,0.0,
OI0002876,ORD000591,P0034,1,1.8,0.0,1.8,0.0,
OI0002877,ORD000591,P0018,1,1.2,0.0,1.2,0.0,
OI0002878,ORD000592,P0010,2,1.1,0.0,2.2,0.0,
OI0002879,ORD000592,P0022,1,2.75,0.0,2.75,0.0,
OI0002880,ORD000592,P0020,4,2.6,0.0,10.4,0.0,
OI0002881,ORD000592,P0048,1,4.8,0.0,4.8,0.96,
OI0002882,ORD000592,P0034,5,1.8,0.0,9.0,0.0,
OI0002883,ORD000592,P0005,2,2.0,0.0,4.0,0.0,
OI0002884,ORD000592,P0012,3,3.2,0.0,9.6,0.0,
